series,holiday,weekday,speed,predict_speed
1130,0,3,21.13,21.01
1132,0,3,21.01,21.19
1134,0,3,21.19,21.18
1136,0,3,21.18,21.19
1138,0,3,21.19,20.76
1140,0,3,20.76,20.44
1142,0,3,20.44,20.12
1144,0,3,20.12,19.95
1146,0,3,19.95,19.9
1148,0,3,19.9,20.23
1150,0,3,20.23,20.61
1152,0,3,20.61,20.92
1154,0,3,20.92,21.43
1156,0,3,21.43,22.2
1158,0,3,22.2,22.94
1202,0,3,22.94,25.36
1204,0,3,25.36,26.81
1206,0,3,26.81,26.95
1208,0,3,26.95,27.31
1210,0,3,27.31,27.4
1212,0,3,27.4,27.63
1214,0,3,27.63,27.84
1216,0,3,27.84,28
1218,0,3,28,28.77
1220,0,3,28.77,29.38
1222,0,3,29.38,30.46
1224,0,3,30.46,31.52
1226,0,3,31.52,32.91
1228,0,3,32.91,34.2
1230,0,3,34.2,35.49
1232,0,3,35.49,36.75
1234,0,3,36.75,37.7
1236,0,3,37.7,38.52
1238,0,3,38.52,39.21
1240,0,3,39.21,39.65
1242,0,3,39.65,39.95
1244,0,3,39.95,40.11
1246,0,3,40.11,40.22
1248,0,3,40.22,40.02
1250,0,3,40.02,40.08
1252,0,3,40.08,39.79
1254,0,3,39.79,39.61
1256,0,3,39.61,38.94
1258,0,3,38.94,38.08
1300,0,3,38.08,36.95
1302,0,3,36.95,35.6
1304,0,3,35.6,34.48
1306,0,3,34.48,33.5
1308,0,3,33.5,32.58
1310,0,3,32.58,31.77
1312,0,3,31.77,31.04
1314,0,3,31.04,30.24
1316,0,3,30.24,29.36
1318,0,3,29.36,28.61
1320,0,3,28.61,27.8
1322,0,3,27.8,26.88
1324,0,3,26.88,25.97
1326,0,3,25.97,25.16
1328,0,3,25.16,24.38
1330,0,3,24.38,24.02
1332,0,3,24.02,23.72
1334,0,3,23.72,23.75
1336,0,3,23.75,24.38
1338,0,3,24.38,25.37
1340,0,3,25.37,26.02
1342,0,3,26.02,27.08
1344,0,3,27.08,27.73
1346,0,3,27.73,28.05
1348,0,3,28.05,28.04
1350,0,3,28.04,27.59
1352,0,3,27.59,26.9
1354,0,3,26.9,25.97
1356,0,3,25.97,25.17
1358,0,3,25.17,24.57
1400,0,3,24.57,24.43
1402,0,3,24.43,24.58
1404,0,3,24.58,25.38
1406,0,3,25.38,26.21
1408,0,3,26.21,27.26
1410,0,3,27.26,28.48
1412,0,3,28.48,29.59
1414,0,3,29.59,30.43
1416,0,3,30.43,31.42
1418,0,3,31.42,31.94
1420,0,3,31.94,32.58
1422,0,3,32.58,33.37
1424,0,3,33.37,34.14
1426,0,3,34.14,34.92
1428,0,3,34.92,35.82
1430,0,3,35.82,38.04
1432,0,3,38.04,39.82
1434,0,3,39.82,42.01
1436,0,3,42.01,43.96
1438,0,3,43.96,45.75
1440,0,3,45.75,47.39
1442,0,3,47.39,49.06
1444,0,3,49.06,50.3
1446,0,3,50.3,51.09
1448,0,3,51.09,51.65
1450,0,3,51.65,51.8
1452,0,3,51.8,51.44
1454,0,3,51.44,51.3
1456,0,3,51.3,50.96
1458,0,3,50.96,50.79
1500,0,3,50.79,50.7
1502,0,3,50.7,50.75
1504,0,3,50.75,51.23
1506,0,3,51.23,52.14
1508,0,3,52.14,52.94
1510,0,3,52.94,54.08
1512,0,3,54.08,55.17
1514,0,3,55.17,56.25
1516,0,3,56.25,57.13
1518,0,3,57.13,57.78
1520,0,3,57.78,58.41
1522,0,3,58.41,58.78
1524,0,3,58.78,58.98
1526,0,3,58.98,58.87
1528,0,3,58.87,58.61
1530,0,3,58.61,58.41
1532,0,3,58.41,58.02
1534,0,3,58.02,57.46
1536,0,3,57.46,57.14
1538,0,3,57.14,56.75
1540,0,3,56.75,56.26
1542,0,3,56.26,55.66
1544,0,3,55.66,55.17
1546,0,3,55.17,54.8
1548,0,3,54.8,54.18
1550,0,3,54.18,53.61
1552,0,3,53.61,53.31
1554,0,3,53.31,53.05
1556,0,3,53.05,52.84
1558,0,3,52.84,52.98
1600,0,3,52.98,53.01
1602,0,3,53.01,52.96
1604,0,3,52.96,52.96
1606,0,3,52.96,52.89
1608,0,3,52.89,52.69
1610,0,3,52.69,52.58
1612,0,3,52.58,52.63
1614,0,3,52.63,52.57
1616,0,3,52.57,52.81
1618,0,3,52.81,52.81
1620,0,3,52.81,52.9
1622,0,3,52.9,52.62
1624,0,3,52.62,52.57
1626,0,3,52.57,52.07
1628,0,3,52.07,51.92
1630,0,3,51.92,51.69
1632,0,3,51.69,51.47
1634,0,3,51.47,51.07
1636,0,3,51.07,50.95
1638,0,3,50.95,50.66
1640,0,3,50.66,50.5
1642,0,3,50.5,50.48
1644,0,3,50.48,50.41
1646,0,3,50.41,50.35
1648,0,3,50.35,50.39
1650,0,3,50.39,50.29
1652,0,3,50.29,49.94
1654,0,3,49.94,49.4
1656,0,3,49.4,48.15
1658,0,3,48.15,45.65
1700,0,3,45.65,43.38
1702,0,3,43.38,40.42
1704,0,3,40.42,37.92
1706,0,3,37.92,36
1708,0,3,36,34.61
1712,0,3,34.61,32.87
1714,0,3,32.87,32.36
1716,0,3,32.36,32.55
1718,0,3,32.55,32.57
1720,0,3,32.57,32.82
1722,0,3,32.82,33.27
1724,0,3,33.27,33.76
1726,0,3,33.76,34.18
1728,0,3,34.18,34.62
1730,0,3,34.62,34.57
1732,0,3,34.57,34.2
1734,0,3,34.2,33.48
1736,0,3,33.48,32.67
1738,0,3,32.67,31.99
1740,0,3,31.99,31.54
1742,0,3,31.54,30.96
1744,0,3,30.96,30.51
1746,0,3,30.51,30.26
1748,0,3,30.26,30.21
1750,0,3,30.21,30.6
1752,0,3,30.6,31.17
1754,0,3,31.17,31.88
1756,0,3,31.88,33.15
1758,0,3,33.15,34.92
1800,0,3,34.92,36.53
1802,0,3,36.53,37.96
1804,0,3,37.96,39.04
1806,0,3,39.04,39.89
1808,0,3,39.89,40.63
1810,0,3,40.63,41.26
1812,0,3,41.26,42.09
1814,0,3,42.09,42.47
1816,0,3,42.47,43.08
1818,0,3,43.08,43.36
1820,0,3,43.36,43.69
1822,0,3,43.69,43.69
1824,0,3,43.69,43.92
1826,0,3,43.92,43.72
1828,0,3,43.72,43.08
1830,0,3,43.08,42.53
1832,0,3,42.53,41.57
1834,0,3,41.57,40.78
1836,0,3,40.78,40.36
1838,0,3,40.36,40.06
1840,0,3,40.06,40.08
1842,0,3,40.08,40.24
1844,0,3,40.24,40.57
1846,0,3,40.57,41.14
1848,0,3,41.14,41.5
1850,0,3,41.5,41.85
1852,0,3,41.85,42.23
1854,0,3,42.23,42.37
1856,0,3,42.37,42.62
1858,0,3,42.62,43.01
1900,0,3,43.01,43.47
1902,0,3,43.47,44.66
1904,0,3,44.66,45.78
1906,0,3,45.78,47.33
1908,0,3,47.33,48.85
1910,0,3,48.85,50.41
1912,0,3,50.41,51.58
1914,0,3,51.58,52.71
1916,0,3,52.71,53.61
1918,0,3,53.61,54.43
1920,0,3,54.43,55.52
1922,0,3,55.52,56.38
1924,0,3,56.38,56.94
1926,0,3,56.94,57.34
1928,0,3,57.34,57.47
1930,0,3,57.47,57.45
1932,0,3,57.45,57.54
1934,0,3,57.54,57.53
1936,0,3,57.53,57.67
1938,0,3,57.67,57.87
1940,0,3,57.87,57.81
1942,0,3,57.81,58.09
1944,0,3,58.09,57.89
1946,0,3,57.89,57.85
1948,0,3,57.85,57.79
1950,0,3,57.79,57.79
1952,0,3,57.79,57.79
1954,0,3,57.79,58.01
1956,0,3,58.01,58.21
1958,0,3,58.21,58.33
2000,0,3,58.33,58.42
2002,0,3,58.42,58.7
2004,0,3,58.7,58.86
2006,0,3,58.86,59.21
2008,0,3,59.21,59.58
2010,0,3,59.58,60
2012,0,3,60,59.95
2014,0,3,59.95,59.71
2016,0,3,59.71,59.1
2018,0,3,59.1,58.24
2020,0,3,58.24,57.17
2022,0,3,57.17,56.08
2024,0,3,56.08,55.26
2026,0,3,55.26,54.78
2028,0,3,54.78,54.62
2030,0,3,54.62,54.36
2032,0,3,54.36,54.21
2034,0,3,54.21,53.62
2036,0,3,53.62,53.07
2038,0,3,53.07,52.4
2040,0,3,52.4,51.92
2042,0,3,51.92,51.41
2044,0,3,51.41,51.23
2046,0,3,51.23,51.13
2048,0,3,51.13,51.21
2050,0,3,51.21,51.46
2052,0,3,51.46,51.69
2054,0,3,51.69,51.9
2056,0,3,51.9,51.86
2058,0,3,51.86,51.83
2100,0,3,51.83,51.37
2102,0,3,51.37,51
2104,0,3,51,52.41
2106,0,3,52.41,52.84
2108,0,3,52.84,53.46
2110,0,3,53.46,53.62
2112,0,3,53.62,54.06
2114,0,3,54.06,54.74
2116,0,3,54.74,55.32
2118,0,3,55.32,56
2120,0,3,56,56.53
2122,0,3,56.53,57.13
2124,0,3,57.13,57.49
2126,0,3,57.49,58.18
2128,0,3,58.18,58.78
2130,0,3,58.78,59.4
2132,0,3,59.4,59.9
2134,0,3,59.9,60.45
2136,0,3,60.45,60.79
2138,0,3,60.79,61.34
2140,0,3,61.34,61.5
2142,0,3,61.5,61.99
2144,0,3,61.99,62.58
2146,0,3,62.58,63.02
2148,0,3,63.02,63.5
2150,0,3,63.5,63.86
2152,0,3,63.86,64.14
2154,0,3,64.14,64.38
2156,0,3,64.38,64.6
2158,0,3,64.6,65.17
2200,0,3,65.17,65.44
2202,0,3,65.44,66
2204,0,3,66,66.4
2206,0,3,66.4,66.85
2208,0,3,66.85,67.1
2210,0,3,67.1,67.14
2212,0,3,67.14,67.37
2214,0,3,67.37,67.47
2216,0,3,67.47,67.39
2218,0,3,67.39,67.34
2220,0,3,67.34,67.43
2222,0,3,67.43,67.48
2224,0,3,67.48,67.6
2226,0,3,67.6,67.72
2228,0,3,67.72,67.69
2230,0,3,67.69,67.6
2232,0,3,67.6,67.79
2234,0,3,67.79,67.75
2236,0,3,67.75,67.59
2238,0,3,67.59,67.61
2240,0,3,67.61,67.37
2242,0,3,67.37,67.34
2244,0,3,67.34,67.53
2246,0,3,67.53,67.73
2248,0,3,67.73,67.88
2250,0,3,67.88,68.29
2252,0,3,68.29,68.28
2254,0,3,68.28,68.56
2256,0,3,68.56,68.83
2258,0,3,68.83,68.93
2300,0,3,68.93,68.88
2302,0,3,68.88,68.81
2304,0,3,68.81,68.83
2306,0,3,68.83,68.84
2308,0,3,68.84,69.18
2310,0,3,69.18,69.33
2312,0,3,69.33,69.85
2314,0,3,69.85,69.96
2316,0,3,69.96,70
2318,0,3,70,70
2320,0,3,70,69.73
2322,0,3,69.73,69.58
2324,0,3,69.58,69.38
2326,0,3,69.38,69.35
2328,0,3,69.35,69.45
2330,0,3,69.45,69.46
2332,0,3,69.46,69.56
2334,0,3,69.56,69.89
2336,0,3,69.89,70.15
2338,0,3,70.15,70.75
2340,0,3,70.75,71.14
2342,0,3,71.14,71.51
2344,0,3,71.51,71.76
2346,0,3,71.76,71.89
2348,0,3,71.89,72.05
2350,0,3,72.05,72.14
2352,0,3,72.14,72.26
2354,0,3,72.26,72.3
2356,0,3,72.3,72.24
2358,0,3,72.24,72.18
0,0,4,72.18,72.05
2,0,4,72.05,71.95
4,0,4,71.95,71.87
6,0,4,71.87,71.89
8,0,4,71.89,71.8
10,0,4,71.8,71.83
12,0,4,71.83,72.14
14,0,4,72.14,72.27
16,0,4,72.27,72.25
18,0,4,72.25,72.51
20,0,4,72.51,72.4
22,0,4,72.4,72.26
24,0,4,72.26,72.19
26,0,4,72.19,72.33
28,0,4,72.33,72.18
30,0,4,72.18,71.97
32,0,4,71.97,71.88
34,0,4,71.88,71.69
36,0,4,71.69,71.59
38,0,4,71.59,71.5
40,0,4,71.5,71.6
42,0,4,71.6,71.49
44,0,4,71.49,71.39
46,0,4,71.39,71.39
48,0,4,71.39,71.42
50,0,4,71.42,71.38
52,0,4,71.38,71.64
54,0,4,71.64,71.76
56,0,4,71.76,71.94
58,0,4,71.94,72.22
100,0,4,72.22,72.25
102,0,4,72.25,72.24
104,0,4,72.24,72.25
106,0,4,72.25,72.28
108,0,4,72.28,72.42
110,0,4,72.42,72.71
112,0,4,72.71,73.14
114,0,4,73.14,73.42
116,0,4,73.42,73.71
118,0,4,73.71,74.02
120,0,4,74.02,74.01
122,0,4,74.01,74.12
124,0,4,74.12,74.03
126,0,4,74.03,73.97
128,0,4,73.97,73.59
130,0,4,73.59,73.69
132,0,4,73.69,73.81
134,0,4,73.81,74.01
136,0,4,74.01,74.03
138,0,4,74.03,74.3
140,0,4,74.3,74.62
142,0,4,74.62,74.65
144,0,4,74.65,74.7
146,0,4,74.7,74.62
148,0,4,74.62,74.86
150,0,4,74.86,74.38
152,0,4,74.38,74.53
154,0,4,74.53,74.44
156,0,4,74.44,74.34
158,0,4,74.34,74.5
200,0,4,74.5,74.31
202,0,4,74.31,74.42
204,0,4,74.42,74.1
206,0,4,74.1,74.25
208,0,4,74.25,74.05
210,0,4,74.05,74.12
212,0,4,74.12,74.19
214,0,4,74.19,74.06
216,0,4,74.06,74.15
218,0,4,74.15,73.92
220,0,4,73.92,73.93
222,0,4,73.93,73.52
224,0,4,73.52,73.62
226,0,4,73.62,72.31
228,0,4,72.31,72.06
230,0,4,72.06,70.89
232,0,4,70.89,70.77
234,0,4,70.77,70.48
236,0,4,70.48,70.4
238,0,4,70.4,70.19
240,0,4,70.19,69.38
242,0,4,69.38,68.39
244,0,4,68.39,68.8
246,0,4,68.8,69.7
248,0,4,69.7,70.48
250,0,4,70.48,70.93
252,0,4,70.93,71.97
254,0,4,71.97,73.09
256,0,4,73.09,73.78
258,0,4,73.78,74.7
300,0,4,74.7,73.32
302,0,4,73.32,72.48
304,0,4,72.48,71.37
306,0,4,71.37,70.58
308,0,4,70.58,69.76
310,0,4,69.76,69.14
312,0,4,69.14,68.95
314,0,4,68.95,68.75
316,0,4,68.75,68.91
318,0,4,68.91,69.56
320,0,4,69.56,70.99
322,0,4,70.99,72.16
324,0,4,72.16,72.43
326,0,4,72.43,72.43
328,0,4,72.43,73.49
330,0,4,73.49,73.9
332,0,4,73.9,74.95
334,0,4,74.95,74.86
336,0,4,74.86,74.63
338,0,4,74.63,73.5
340,0,4,73.5,73.17
342,0,4,73.17,72.97
344,0,4,72.97,74.02
346,0,4,74.02,73.7
348,0,4,73.7,73.91
350,0,4,73.91,74.44
352,0,4,74.44,74.42
354,0,4,74.42,74.02
356,0,4,74.02,74.38
358,0,4,74.38,74.46
400,0,4,74.46,74.58
402,0,4,74.58,74.89
404,0,4,74.89,75.44
406,0,4,75.44,74.61
408,0,4,74.61,75.16
410,0,4,75.16,74.92
412,0,4,74.92,74.74
414,0,4,74.74,74.01
416,0,4,74.01,74.08
418,0,4,74.08,73.57
420,0,4,73.57,73.34
422,0,4,73.34,73.64
424,0,4,73.64,72.81
426,0,4,72.81,73.76
428,0,4,73.76,74
430,0,4,74,74.39
432,0,4,74.39,74.45
434,0,4,74.45,74.43
436,0,4,74.43,73.67
438,0,4,73.67,74.32
440,0,4,74.32,72.52
442,0,4,72.52,71.49
444,0,4,71.49,70.59
446,0,4,70.59,69.89
448,0,4,69.89,69.31
450,0,4,69.31,71.45
452,0,4,71.45,72.43
454,0,4,72.43,73.37
456,0,4,73.37,73.68
458,0,4,73.68,74.51
500,0,4,74.51,74.7
502,0,4,74.7,75.67
504,0,4,75.67,75.87
506,0,4,75.87,76.18
508,0,4,76.18,76.38
510,0,4,76.38,76.53
512,0,4,76.53,74.26
514,0,4,74.26,73.19
516,0,4,73.19,71.93
518,0,4,71.93,71.01
520,0,4,71.01,69.8
522,0,4,69.8,69.05
524,0,4,69.05,68.45
526,0,4,68.45,67.64
528,0,4,67.64,67.2
530,0,4,67.2,66.87
532,0,4,66.87,66.49
534,0,4,66.49,66.2
536,0,4,66.2,66.18
538,0,4,66.18,66.22
540,0,4,66.22,66.77
542,0,4,66.77,66.82
544,0,4,66.82,67.31
546,0,4,67.31,67.02
548,0,4,67.02,66.97
550,0,4,66.97,66.28
552,0,4,66.28,65.79
554,0,4,65.79,64.28
556,0,4,64.28,63.89
558,0,4,63.89,63.29
600,0,4,63.29,62.89
602,0,4,62.89,62.81
604,0,4,62.81,62.77
606,0,4,62.77,62.82
608,0,4,62.82,62.08
610,0,4,62.08,61.56
612,0,4,61.56,60.68
614,0,4,60.68,59.71
616,0,4,59.71,58.42
618,0,4,58.42,57.18
620,0,4,57.18,55.85
622,0,4,55.85,54.58
624,0,4,54.58,53.19
626,0,4,53.19,51.81
628,0,4,51.81,50.61
630,0,4,50.61,49.71
632,0,4,49.71,48.99
634,0,4,48.99,48.5
636,0,4,48.5,47.88
638,0,4,47.88,47.62
640,0,4,47.62,48.16
642,0,4,48.16,48.55
644,0,4,48.55,49.11
646,0,4,49.11,48.97
648,0,4,48.97,48.67
650,0,4,48.67,47.97
652,0,4,47.97,47.34
654,0,4,47.34,46.79
656,0,4,46.79,46.07
658,0,4,46.07,45.47
700,0,4,45.47,44.99
702,0,4,44.99,44.35
704,0,4,44.35,44
706,0,4,44,43.54
708,0,4,43.54,44.03
710,0,4,44.03,44.91
712,0,4,44.91,45.8
714,0,4,45.8,46.66
716,0,4,46.66,47.8
718,0,4,47.8,49.07
720,0,4,49.07,50.79
722,0,4,50.79,52.11
724,0,4,52.11,52.94
726,0,4,52.94,53.7
728,0,4,53.7,54.43
730,0,4,54.43,54.57
732,0,4,54.57,55
734,0,4,55,55.24
736,0,4,55.24,55.58
738,0,4,55.58,55.32
740,0,4,55.32,54.84
742,0,4,54.84,53.35
744,0,4,53.35,51.71
746,0,4,51.71,49.05
748,0,4,49.05,46.69
750,0,4,46.69,43.81
752,0,4,43.81,40.76
754,0,4,40.76,37.5
756,0,4,37.5,34.42
758,0,4,34.42,31.23
800,0,4,31.23,28.38
802,0,4,28.38,25.72
804,0,4,25.72,23.28
806,0,4,23.28,21.15
808,0,4,21.15,19.4
810,0,4,19.4,17.76
812,0,4,17.76,16.45
814,0,4,16.45,15.35
816,0,4,15.35,14.58
818,0,4,14.58,14.27
820,0,4,14.27,13.87
822,0,4,13.87,13.87
824,0,4,13.87,13.85
826,0,4,13.85,14.09
828,0,4,14.09,14.39
830,0,4,14.39,15.36
832,0,4,15.36,15.53
834,0,4,15.53,16.11
836,0,4,16.11,16.42
838,0,4,16.42,16.49
840,0,4,16.49,16.57
842,0,4,16.57,16.44
844,0,4,16.44,16.87
846,0,4,16.87,16.82
848,0,4,16.82,16.91
850,0,4,16.91,17.2
852,0,4,17.2,17.09
854,0,4,17.09,17.31
856,0,4,17.31,17.85
858,0,4,17.85,18.29
900,0,4,18.29,18.99
902,0,4,18.99,19.24
904,0,4,19.24,19.73
906,0,4,19.73,20.21
908,0,4,20.21,20.16
910,0,4,20.16,20.3
912,0,4,20.3,20.46
914,0,4,20.46,20.4
916,0,4,20.4,20.56
918,0,4,20.56,20.71
920,0,4,20.71,21.05
922,0,4,21.05,21.28
924,0,4,21.28,21.29
926,0,4,21.29,21.38
928,0,4,21.38,21.57
930,0,4,21.57,21.72
932,0,4,21.72,22.01
934,0,4,22.01,22.48
936,0,4,22.48,22.89
938,0,4,22.89,23.27
940,0,4,23.27,23.39
942,0,4,23.39,23.98
944,0,4,23.98,25.07
946,0,4,25.07,26.37
948,0,4,26.37,28.41
950,0,4,28.41,30.35
952,0,4,30.35,32.69
954,0,4,32.69,34.69
956,0,4,34.69,36.77
958,0,4,36.77,38.8
1000,0,4,38.8,40.82
1002,0,4,40.82,42.94
1004,0,4,42.94,44.83
1006,0,4,44.83,45.6
1008,0,4,45.6,45.76
1010,0,4,45.76,45.36
1012,0,4,45.36,44.5
1014,0,4,44.5,43.2
1016,0,4,43.2,41.24
1018,0,4,41.24,39.51
1020,0,4,39.51,37.68
1022,0,4,37.68,36.29
1024,0,4,36.29,34.6
1026,0,4,34.6,33.58
1028,0,4,33.58,32.43
1030,0,4,32.43,31.51
1032,0,4,31.51,31.22
1034,0,4,31.22,31.3
1036,0,4,31.3,31.55
1038,0,4,31.55,32.07
1040,0,4,32.07,32.39
1042,0,4,32.39,32.66
1044,0,4,32.66,33.04
1046,0,4,33.04,33.9
1048,0,4,33.9,34.55
1050,0,4,34.55,35.38
1052,0,4,35.38,35.98
1054,0,4,35.98,36.31
1056,0,4,36.31,36.24
1058,0,4,36.24,35.55
1100,0,4,35.55,35.16
1102,0,4,35.16,34.92
1104,0,4,34.92,34.69
1106,0,4,34.69,33.49
1108,0,4,33.49,32.28
1110,0,4,32.28,31.33
1112,0,4,31.33,30.14
1114,0,4,30.14,29.37
1116,0,4,29.37,28.82
1118,0,4,28.82,28.37
1120,0,4,28.37,28.06
1122,0,4,28.06,28.21
1124,0,4,28.21,28.03
1126,0,4,28.03,27.91
1128,0,4,27.91,27.88
1130,0,4,27.88,27.89
1132,0,4,27.89,27.65
1134,0,4,27.65,27.37
1136,0,4,27.37,26.51
1138,0,4,26.51,25.55
1140,0,4,25.55,25.15
1142,0,4,25.15,25.04
1144,0,4,25.04,24.83
1146,0,4,24.83,25.2
1148,0,4,25.2,25.77
1150,0,4,25.77,26.74
1152,0,4,26.74,27.82
1154,0,4,27.82,29.16
1156,0,4,29.16,30.69
1158,0,4,30.69,32.09
1200,0,4,32.09,33.67
1202,0,4,33.67,35.27
1204,0,4,35.27,36.69
1206,0,4,36.69,38.17
1208,0,4,38.17,40.02
1210,0,4,40.02,41.8
1212,0,4,41.8,43.76
1214,0,4,43.76,45.24
1216,0,4,45.24,46.84
1218,0,4,46.84,48.42
1220,0,4,48.42,49.68
1222,0,4,49.68,50.88
1224,0,4,50.88,51.69
1226,0,4,51.69,51.81
1228,0,4,51.81,52.27
1230,0,4,52.27,52.21
1232,0,4,52.21,51.84
1234,0,4,51.84,51.61
1236,0,4,51.61,51.59
1238,0,4,51.59,51.15
1240,0,4,51.15,51.02
1242,0,4,51.02,50.84
1244,0,4,50.84,50.75
1246,0,4,50.75,50.52
1248,0,4,50.52,50.64
1250,0,4,50.64,50.46
1252,0,4,50.46,50.66
1254,0,4,50.66,49.94
1256,0,4,49.94,49.12
1258,0,4,49.12,48.08
1300,0,4,48.08,47.15
1302,0,4,47.15,46.26
1304,0,4,46.26,45.18
1306,0,4,45.18,44.23
1308,0,4,44.23,43.4
1310,0,4,43.4,42.66
1312,0,4,42.66,42.17
1314,0,4,42.17,41.97
1316,0,4,41.97,41.99
1318,0,4,41.99,42.05
1320,0,4,42.05,41.53
1322,0,4,41.53,40.77
1324,0,4,40.77,39.94
1326,0,4,39.94,38.9
1328,0,4,38.9,37.98
1330,0,4,37.98,37.17
1332,0,4,37.17,36.48
1334,0,4,36.48,35.7
1336,0,4,35.7,34.91
1338,0,4,34.91,34.4
1340,0,4,34.4,33.77
1342,0,4,33.77,33.02
1344,0,4,33.02,32.02
1346,0,4,32.02,31.1
1348,0,4,31.1,30.24
1350,0,4,30.24,29.53
1352,0,4,29.53,28.77
1354,0,4,28.77,27.95
1356,0,4,27.95,27.04
1358,0,4,27.04,26.52
1400,0,4,26.52,25.85
1402,0,4,25.85,25.06
1404,0,4,25.06,24.26
1406,0,4,24.26,23.57
1408,0,4,23.57,23.43
1410,0,4,23.43,23.11
1412,0,4,23.11,22.7
1414,0,4,22.7,22.35
1416,0,4,22.35,22.27
1418,0,4,22.27,22.14
1420,0,4,22.14,21.54
1422,0,4,21.54,20.88
1424,0,4,20.88,20.45
1426,0,4,20.45,20.62
1428,0,4,20.62,21.18
1430,0,4,21.18,22.26
1432,0,4,22.26,23.46
1434,0,4,23.46,24.86
1436,0,4,24.86,26.35
1438,0,4,26.35,27.96
1440,0,4,27.96,29.74
1442,0,4,29.74,31.38
1444,0,4,31.38,32.83
1446,0,4,32.83,34.39
1448,0,4,34.39,35.57
1450,0,4,35.57,36.72
1452,0,4,36.72,37.53
1454,0,4,37.53,38.5
1456,0,4,38.5,39.17
1458,0,4,39.17,39.9
1500,0,4,39.9,40.61
1502,0,4,40.61,41.33
1504,0,4,41.33,42.12
1506,0,4,42.12,43.01
1508,0,4,43.01,43.6
1510,0,4,43.6,43.94
1512,0,4,43.94,44.59
1514,0,4,44.59,45.07
1516,0,4,45.07,46.04
1518,0,4,46.04,47.46
1520,0,4,47.46,48.6
1522,0,4,48.6,49.89
1524,0,4,49.89,50.98
1526,0,4,50.98,52.54
1528,0,4,52.54,53.62
1530,0,4,53.62,55.08
1532,0,4,55.08,56.34
1534,0,4,56.34,57.47
1536,0,4,57.47,58.45
1538,0,4,58.45,59.08
1540,0,4,59.08,59.88
1542,0,4,59.88,60.27
1544,0,4,60.27,60.53
1546,0,4,60.53,60.65
1548,0,4,60.65,60.75
1550,0,4,60.75,60.64
1552,0,4,60.64,60.77
1554,0,4,60.77,60.72
1556,0,4,60.72,60.66
1558,0,4,60.66,60.85
1600,0,4,60.85,61.07
1602,0,4,61.07,61.29
1604,0,4,61.29,61.91
1606,0,4,61.91,61.97
1608,0,4,61.97,62.37
1610,0,4,62.37,62.34
1612,0,4,62.34,62.48
1614,0,4,62.48,62.66
1616,0,4,62.66,62.45
1618,0,4,62.45,62.4
1620,0,4,62.4,62.16
1622,0,4,62.16,62.07
1624,0,4,62.07,61.46
1626,0,4,61.46,60.85
1628,0,4,60.85,60.22
1630,0,4,60.22,59.87
1632,0,4,59.87,59.35
1634,0,4,59.35,58.91
1636,0,4,58.91,58.49
1638,0,4,58.49,58.21
1640,0,4,58.21,57.83
1642,0,4,57.83,57.43
1644,0,4,57.43,57.07
1646,0,4,57.07,56.6
1648,0,4,56.6,56.3
1650,0,4,56.3,55.81
1652,0,4,55.81,55.21
1654,0,4,55.21,54.64
1656,0,4,54.64,53.89
1658,0,4,53.89,53.15
1700,0,4,53.15,52.53
1702,0,4,52.53,51.82
1704,0,4,51.82,51.5
1706,0,4,51.5,50.91
1708,0,4,50.91,50.64
1710,0,4,50.64,50.34
1712,0,4,50.34,50.45
1714,0,4,50.45,50.21
1716,0,4,50.21,50.18
1718,0,4,50.18,49.86
1720,0,4,49.86,49.71
1722,0,4,49.71,49.25
1724,0,4,49.25,48.78
1726,0,4,48.78,48.39
1728,0,4,48.39,47.97
1730,0,4,47.97,47.6
1732,0,4,47.6,47.27
1734,0,4,47.27,46.93
1736,0,4,46.93,46.76
1738,0,4,46.76,46.57
1740,0,4,46.57,46.35
1742,0,4,46.35,45.9
1744,0,4,45.9,45.13
1746,0,4,45.13,44.34
1748,0,4,44.34,43.19
1750,0,4,43.19,41.86
1752,0,4,41.86,41.07
1754,0,4,41.07,40.49
1756,0,4,40.49,39.7
1758,0,4,39.7,39.21
1800,0,4,39.21,38.75
1802,0,4,38.75,38.22
1804,0,4,38.22,37.7
1806,0,4,37.7,37.32
1808,0,4,37.32,37
1810,0,4,37,36.94
1812,0,4,36.94,37.25
1814,0,4,37.25,37.57
1816,0,4,37.57,38.03
1818,0,4,38.03,38.52
1820,0,4,38.52,39.29
1822,0,4,39.29,40.66
1824,0,4,40.66,42.23
1826,0,4,42.23,43.99
1828,0,4,43.99,46.04
1830,0,4,46.04,48.16
1832,0,4,48.16,50.22
1834,0,4,50.22,52.22
1836,0,4,52.22,54.06
1838,0,4,54.06,55.97
1840,0,4,55.97,57.43
1842,0,4,57.43,58.39
1844,0,4,58.39,59.12
1846,0,4,59.12,59.54
1848,0,4,59.54,59.93
1850,0,4,59.93,60.1
1852,0,4,60.1,60.37
1854,0,4,60.37,60.2
1856,0,4,60.2,60.73
1858,0,4,60.73,60.92
1900,0,4,60.92,61.04
1902,0,4,61.04,61.47
1904,0,4,61.47,61.41
1906,0,4,61.41,61.72
1908,0,4,61.72,61.86
1910,0,4,61.86,62.29
1912,0,4,62.29,62.13
1914,0,4,62.13,62.56
1916,0,4,62.56,62.59
1918,0,4,62.59,62.72
1920,0,4,62.72,62.83
1922,0,4,62.83,62.88
